id,description,cluster,main_topic,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
310,"Astrid top - The delicately feminine Astrid Top is a refreshing change from the heavy-lipped poundings of a big south swell. Made from our lightest weight blend of organic cotton and Tencel jersey (55%/45%) fabric, the short-sleeved top has a gathered scoop neck for a flattering fit and drape. The ultrasoft shirt falls at the hip. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Our lightest weight organic cotton and Tencel blend</li> <li>Short-sleeved top with flattering scoop neck</li> <li>Gathers at neck for fit and drape</li> <li>Hip length</li></ul><br><br><b>Fabric: </b>4-oz 55% organic cotton/45% Tencel jersey. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(109 g 3.8 oz)<br><br>Made in Thailand.",5,4,0.22101372914708553,0.14944946643493737,-0.006640803539058585,0.2836869352765599,-0.04311744231670139,-0.11584236221799706,0.24183726275907963,-0.03773265489229261,0.1054094611501461,0.07938374098964236
311,"Astrid wrap - A casual, elegant wrap to layer over your favorite dress - or to throw on over a tee and jeans. The short-sleeved Astrid Wrap is made of our lightest weight organic cotton/Tencel (55%/45%) fabric. It has an open, front shawl collar with a tie-off hem and gathers at the sleeves and yoke for a very feminine silhouette. Hip length. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Our lightest weight organic cotton and Tencel blend</li> <li>Short-sleeved wrap top for lightweight layering</li> <li>Gathers at sleeve and yoke for feminine appeal</li> <li>""Soft shawl collar, no front closure""</li> <li>Hip length</li></ul><br><br><b>Fabric: </b>4-oz 55% organic cotton/45% Tencel jersey. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(222 g 7.7 oz)<br><br>Made in Thailand.",5,4,0.19877522041419812,0.09140126766862225,0.0012179510887399736,0.241943227745939,-0.042131804226398305,-0.12851713576519297,0.13572322753782073,-0.010416606859102855,0.09932510191162908,0.0785606919321884
312,"Baggies shorts - A loyal partner in grime, Baggies love slurping through mud on the Little Colorado and chimneying Thunder River's caverns as much as you do. Made from tough, lightweight Supplex nylon, they're treated with a DWR (durable water repellent) finish that sloughs off rivers, oceans, lakes and downpours. The wide back yoke defines a casual and flattering fit. With quick-draining, partially mesh-lined back pockets. Inseam (size M) is 5"". Recyclable through the Common Threads Recycling Program<br><br><b>Details:</b><ul> <li>Made from nylon for durability</li> <li>Brushed elastic waistband with drawcord</li> <li>Pockets lined with polyester mesh for drainage</li> <li>Regular rise</li> <li>""Inseam (size M) is 5""""""</li></ul><br><br><b>Fabric: </b>4.2-oz 100% Supplex nylon with DWR (durable water repellent) finish. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(138 g 4.8 oz)<br><br>Made in Costa Rica.",1,1,0.26357989783143565,-0.1577532992468419,-0.14581252161244862,-0.0028029530799848906,0.04850057779834382,0.14278451673768167,-0.007739816322214988,0.022384167962522475,-0.0968272006577788,-0.07462021904670586
313,"Kamala dress - Like the lotus flower it's named for, the Kamala Dress is an aquatic-lifestyle perennial. Flowing organic cotton/Tencel (55%/45%) fabric provides lightweight softness and a smooth drape. A flattering V-neck front with a crossover twist and shirring detail under the bust add a feminine flair. Bra-friendly straps and a doubled bodice keep things discreet. The A-line hem falls above the knee. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Soft-handed jersey knit with smooth drape</li> <li>Flattering V-neck front with crossover twist</li> <li>Doubled bodice; bra-friendly straps</li> <li>""Shirring under bust, beautiful drape""</li> <li>A-line hem falls above the knee</li></ul><br><br><b>Fabric: </b>4.8-oz 55% organic cotton/45% Tencel. Recyclable   through the Common Threads Recycling Program<br><br><b>Weight: </b>(259 g 9 oz)<br><br>Made in Thailand.",1,7,0.17365728837317504,0.06603737881247077,0.023962680420489896,0.17601407450280399,0.021460238071340065,-0.07886393975373,0.2705623689202865,-0.005193943978328269,0.00831669992596441,0.009569623530455113
314,"Kamala skirt - Worn as a skirt or a dress, the Kamala Skirt adapts to whatever watering hole you encounter. Lightweight organic cotton/Tencel (55%/45%) fabric has a smooth, breeze-catching drape. Worn as a skirt, the wide cinched, shirred waistband adjusts with side ties on one side and has an A-line shape that falls below the knee. As a dress, the doubled waistband converts to a bandeau-style bodice that ties behind the neck with an above-the-knee hem. Waist-to-hem length is 30"". Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Soft-handed jersey knit with smooth drape</li> <li>""Snug, wide, cinched waistband; adjustable on right side with ties""</li> <li>""A-line shape skirt, below the knee length""</li> <li>Skirt's doubled waistband becomes bandeau-style bodice for dress; and ties behind the neck</li></ul><br><br><b>Fabric: </b>4.8-oz 55% organic cotton/45% Tencel. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(219 g 7.6 oz)<br><br>Made in Thailand.",1,7,0.18238068983303907,0.031560392827999245,-0.02363383215839857,0.20846753201989798,0.009782340882545355,-0.014264847964492034,0.2190674279429381,-0.08044583024014122,-0.04803970445324816,-0.02732419929192751
315,"Kite town t-shirt - Artist Chris Del Moro transforms wind into fun with the whimsical Kite Town T-Shirt. Printed on lightweight, 100% organic cotton using PVC- and phthalate-free inks, the tee has taped shoulder seams that are soft next-to-skin. The shirt's Anika fit features a longer torso that's form-fitting, shorter sleeves and wide, deep neckline. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Ringspun yarns for a softer hand</li> <li>Taped shoulder seams</li> <li>Screen-print inks are PVC- and phthalate-free</li></ul><br><br><b>Fabric: </b>4.4-oz 100% organic cotton. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>(112 g 3.9 oz)<br><br>Made in USA.",5,2,0.30312787195543794,0.5145992011742943,-0.030836236335295423,-0.12458080760453066,-0.00884056760108231,0.055171907574069035,-0.04867467261648353,-0.004919346168193742,0.007482650019714316,-0.03922285477305041
316,"Barely bra (a/b) - Featherweight yet supportive, our Barely Bra wicks moisture and breathes to keep you cool. The slender, nonslip straps adjust in the back; an underbust band provides gentle support. Lace-like texture is integral to the fabric. Made from a blend of 90% polyester (76% recycled)/6% spandex/4% nylon. Pairs with our Barely Bikini. .<br><br><b>Details:</b><ul> <li>Petal-soft and featherweight fabric blend manages moisture and breathes to keep you cool</li> <li>Seamless construction</li> <li>Underbust band offers gentle support</li> <li>V-front with slender straps that adjust in back and won't slip</li> <li>Lace-like texture is integral to fabric</li> <li>Pairs with our Women's Barely Bra and Barely Everyday Bra</li></ul><br><br><b>Fabric: </b>4.6-oz 90% polyester (76% recycled)/6% spandex/4% nylon<br><br><b>Weight: </b>(25 g 0.9 oz)<br><br>Made in Israel.",-1,7,0.1112761426153369,-0.03832007997843482,0.0639150413478887,0.05872938880117202,0.016437318401599347,0.11451617418621715,0.24569231974816166,0.01666070464799206,-0.0015734861596590967,-0.008440860838284402
317,"Barely everyday bra (b/c) - The flattering Barely Everyday Bra rolls with whatever the day dishes up. The bra's comfortable, pull-on racerback style has comfortable straps that won't dig. Underbust contour seams provide a supportive, defining fit; lined cups for discretion. Quick-dry, recycled fabric is ideal for on-the-road sink baths. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Petal-soft and lightweight recycled-polyester/spandex blend manages moisture and breathes to keep you cool</li> <li>Underbust panel offers B/C support</li> <li>Slender straps meet at a racerback and don't slip</li> <li>Lace-like texture is integral to fabric</li> <li>Pairs with our Women's Barely Bra and Women's Barely Everyday Bra</li></ul><br><br><b>Fabric: </b>4.6-oz 85% polyester (76% recycled)/15% spandex<br><br><b>Weight: </b>(51 g 1.8 oz)<br><br>Made in Israel.",-1,7,0.12146932829450142,-0.037233571539339774,0.06399655519673125,0.07106223960924914,0.018154196673167037,0.09365505316555986,0.2528581665833681,0.024071308857742717,-0.0030885693054231306,-0.006015339237892972
318,"Barely hipster - The Barely Hipster's form-fitting construction has a soft, lace-like texture that breathes through tough spots. Featherweight recycled polyester/spandex (94%/6%) fabric blend wicks moisture and dries quickly, making it well-suited for hot or cold climates. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>Soft and featherweight recycled-polyester/spandex blend manages moisture and  breathes to keep you cool</li> <li>Seamless construction</li> <li>Lace-like texture is integral to fabric</li> <li>Pairs with our Women's Barely Bra and Women's Barely Everyday Bra</li></ul><br><br><b>Fabric: </b>""4.6-oz 94% polyester (73% recycled)/6% spandex, with a moisture-wicking finish. Recyclable through the Common Threads Recycling Program""<br><br><b>Weight: </b>(23 g 0.8 oz)<br><br>Made in Israel.",-1,7,0.13547232898066494,-0.04016941747417461,0.07532415530905387,0.05211782654229799,0.002918398496699504,0.08536100587102649,0.1995192948806089,-0.012523341156400154,0.012886167965321176,-0.002080048172956817
319,"Symmetry w16 poster - Bill Serantoni ice climbs Fearful Symmetry in Alberta Canada. For 30 years we've paid tribute to human adventures both near and far with a collection of photographs that speak to the passion, joy and beauty of lives spent outside. These photos have appeared exclusively on our Web site, in our catalog and on the walls of our retail stores and specialty outdoor clothiers around the world. And now we are excited to make select photos available to you as posters. We hope they brighten up your space and inspire you to get outside.<br><br><b>Details:</b><ul> <li>""Dimensions: 36"""" x 24""""""</li> <li>Photo by Cory Richards</li></ul><br><br><b>Fabric: </b>Printed with soy inks on recycled paper that contains 50% post-consumer waste<br><br>Printed in USA.",6,10,0.04563655256752767,0.07773093762084106,-0.014863319041536293,-0.05141452022653977,0.012829129434945118,0.07434298976556071,-0.016240842044062984,0.026180626511484728,-0.5156922043116013,0.7167608286906729
320,"Synch snap-t - A perennial staple, the Snap-T pullover keeps us toasty in Central Coast sundowners and well-ventilated while digging out Montana snowbanks. Made to exceptionally high standards from thick, cozy double-faced polyester fleece (86% recycled), it has Y-Joint sleeves, a taped placket and an on-seam snap chest pocket. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>4-snap placket reinforced with Supplex nylon</li> <li>Y-Joint sleeves</li> <li>Snap chest pocket</li> <li>Nylon/spandex cuffs</li></ul><br><br><b>Fabric: </b>10.6-oz 100% polyester (86% recycled) fleece. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>535 g (18.9 oz)<br><br>Made in Colombia.",0,1,0.18211287260441558,-0.06067936512465822,-0.036777867760987605,-0.005301106430616238,-0.038959954168033745,-0.031307580978309144,0.04464991358604267,0.023032722842922067,0.05501474138537229,0.034262688597817434
321,"Synch vest - When a shirt isn't enough and a jacket is too much, this versatile core-warmer keeps you comfortable without restricting movement. Layer it when chasing spring corn, or wear it alone on cool desert nights. Durable, lightweight double-faced polyester fleece (85% recycled) is just enough to keep the chill out. With zippered handwarmer pockets and elasticized armholes and hem. Recyclable through the Common Threads Recycling Program.<br><br><b>Details:</b><ul> <li>""Soft, recycled double-sided polyester fleece""</li> <li>Zippered handwarmer pockets</li> <li>Simplified trim</li> <li>Elasticized armholes and hem at waist</li></ul><br><br><b>Fabric: </b>7.5-oz 100% polyester (85% recycled) double-faced fleece. Recyclable through the Common Threads Recycling Program<br><br><b>Weight: </b>266 g (9.4 oz)<br><br>Made in Mexico.",1,1,0.24173842166022136,-0.08166577937628744,-0.018992642580784598,-0.05540065706872595,-0.018072055762813854,-0.19406981210072038,0.06027779520894231,0.05207713172028597,0.03152085135760502,0.028483236246341227
